"","MAJOR_MARKET_CODE_C","ROOM_NUM_C","ROOM_TYPE_CODE_C","CHECK_IN_DATE_C","LENGTH_OF_STAY_C","ADULT_NUM_C","POV_CODE_C","PMS_ROOM_REV_USD_C","PMS_FOOD_BEVERAGE_REV_USD_C","RESERVATION_STATUS_R","MAJOR_MARKET_CODE_R","GUEST_COUNTRY_R","MEMBER_STATUS_R","PAST_VS_FUTURE_R","REVENUE_USD_R","Gender_H","Age_Range_H","Guest_Room_H","Tranquility_H","Condition_Hotel_H","Customer_SVC_H","Staff_Cared_H","Internet_Sat_H","Check_In_H","F.B_Overall_Experience_H","City_PL","State_PL","Guest.NPS.Goal_PL","Brand_PL","Club.Type_PL","Hotel.Inventory_PL","Floors_PL","Union_PL","Relationship_PL","All.Suites_PL","Bell.Staff_PL","Boutique_PL","Business.Center_PL","Casino_PL","Conference_PL","Convention_PL","Dry.Cleaning_PL","Elevators_PL","Fitness.Center_PL","Fitness.Trainer_PL","Golf_PL","Indoor.Corridors_PL","Laundry_PL","Limo.Service_PL","Mini.Bar_PL","Pool.Indoor_PL","Pool.Outdoor_PL","Regency.Grand.Club_PL","Resort_PL","Restaurant_PL","Self.Parking_PL","Shuttle.Service_PL","Ski_PL","Spa_PL","Spa.services.in.fitness.center_PL","Spa.online.booking_PL","Spa.F.B.offering_PL","Valet.Parking_PL","Booking_Channel","NPS_Type"
"1078","","214","QNQN","2014-03-20",2,2,"BUSINESS",168,0,"CONFRM","CONVENTION","UNITED STATES","","Future",168,"","",NA,NA,NA,NA,NA,NA,NA,NA,"North Charleston","South Carolina",79,"Hyatt Place","",127,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Hotel",""
"1079","","401","KING","2014-03-24",2,1,"BUSINESS",246,0,"CONFRM","CONVENTION","UNITED STATES","Gold","Future",246,"Male","46-55",8,7,9,9,9,NA,9,9,"Grapevine","Texas",66,"Hyatt Place","",124,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Digital Channels","Passive"
"1080","","2702","JRST","2014-03-19",1,1,"BUSINESS",265,11.47,"CONFRM","CONVENTION","UNITED STATES","","Future",265,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Lost Pines","Texas",67,"Hyatt Regency","Regency Club",491,4,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Digital Channels",""
"1081","","0213","DDBL","2014-03-29",1,4,"BUSINESS",95,0,"SHARE","CONVENTION","UNITED STATES","","Future",95,"","",NA,NA,NA,NA,NA,NA,NA,NA,"East Point","Georgia",54,"Hyatt Place","",150,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Hotel",""
"1082","TRANSIENT","0125","KING","2014-03-04",1,1,"LEISURE",95.2,4.5,"CONFRM","TRANSIENT","UNITED STATES","Diamond","Future",95.2,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Richmond","Virginia",57,"Hyatt Place","",127,6,"No","Owned","Y","N","N","N","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","N","N","","","N","Digital Channels",""
"1083","TRANSIENT","0200","KING","2014-03-14",1,2,"BUSINESS",89.78,0,"CONFRM","TRANSIENT","","","Future",89.78,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Washington","District of Columbia",53,"Hyatt Regency","Regency Club",834,11,"Yes","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","N","N","Y","N","Y","N","Y","N","N","N","N","N","","","Y","Internet",""
"1084","TRANSIENT","1130","1VWK","2014-03-01",1,2,"BUSINESS",182.57,0,"CONFRM","TRANSIENT","SOUTH KOREA","Gold","Future",181.56,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Seoul","",43,"Grand Hyatt","Grand Club",601,20,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","","Y","Y","Y","Hotel",""
"1085","TRANSIENT","125","KNGA","2014-03-03",4,1,"BUSINESS",284.8,0,"CONFRM","TRANSIENT","","","Future",356,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Richmond","Virginia",48,"Hyatt Place","",151,7,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","GDS",""
"1086","","3201","CLBK","2014-03-18",3,2,"BUSINESS",687,0,"SHARE","CONVENTION","UNITED STATES","","Future",687,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Francisco","California",60,"Grand Hyatt","Grand Club",685,36,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","N","Y","N","Y","Y","N","N","N","N","","","Y","Digital Channels",""
"1087","CONTRACT","0768","DDBL","2014-03-03",1,1,"BUSINESS",57,0,"CONFRM","CONTRACT","UNITED STATES","","Future",57,"","",NA,NA,NA,NA,NA,NA,NA,NA,"St. Louis","Missouri",52,"Hyatt Regency","Regency Club",910,18,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","","","Y","Digital Channels",""
"1088","TRANSIENT","0514","KING","2014-03-06",5,2,"BUSINESS",470,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",470,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Tampa","Florida",65,"Hyatt Place","",126,6,"No","Owned","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Global Contact Center",""
"1089","TRANSIENT","0106","DDBL","2014-03-29",1,3,"BUSINESS",34.78,0,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",34.78,"Male","46-55",8,NA,9,9,NA,NA,NA,NA,"Irving","Texas",58,"Hyatt Place","",122,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","Y","N","N","N","","","N","Digital Channels","Passive"
"1090","TRANSIENT","0852","KING","2014-03-23",1,2,"BUSINESS",199,428.45,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",199,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Antonio","Texas",55,"Grand Hyatt","Grand Club",1003,24,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","N","N","N","Y","Y","N","Y","Y","N","N","Y","N","","","Y","Hotel",""
"1091","TRANSIENT","308","KING","2014-03-17",NA,1,"BUSINESS",108.8,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",108.8,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Milwaukee","Wisconsin",71,"Hyatt Place","",99,4,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Digital Channels",""
"1092","TRANSIENT","1108","KING","2014-03-15",1,1,"LEISURE",122.03,42.59,"CONFRM","TRANSIENT","CHINA","","Past",227.79,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Jinan","",73,"Hyatt Regency","Regency Club",343,24,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","Y","","Y","Y","N","Internet",""
"1093","TRANSIENT","0434","KING","2014-03-08",1,2,"LEISURE",227.31,0,"CONFRM","TRANSIENT","AUSTRALIA","Gold","Past",248.6,"Female","26-35",10,NA,9,9,NA,NA,NA,NA,"Canberra","",59,"Park Hyatt","",249,4,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y","Y","","","Y","Global Contact Center","Promoter"
"1094","TRANSIENT","418","KING","2014-03-15",1,2,"LEISURE",189,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",199,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Bethlehem","Pennsylvania",73,"Hyatt Place","",124,6,"No","Franchised","Y","N","N","Y","N","N","N","Y","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Hotel",""
"1095","TRANSIENT","1307","TWIN","2014-03-22",4,2,"BUSINESS",474.46,0,"CONFRM","TRANSIENT","CHINA","","Future",154.56,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Hong Kong","",57,"Hyatt Regency","Regency Club",567,26,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","","Y","Y","N","Hotel",""
"1096","","0685","DDBL","2014-03-02",2,1,"BUSINESS",410,26.65,"CONFRM","CONVENTION","UNITED STATES","","Future",410,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Chicago","Illinois",42,"Hyatt Regency","",800,33,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","Y","Y","N","N","N","N","","","Y","Hotel",""
"1097","TRANSIENT","0420","KING","2014-03-07",2,2,"BUSINESS",304.2,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Past",304.2,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Charlottesville","Virginia",72,"Hyatt Place","",137,6,"No","Franchised","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Global Contact Center",""
"1098","TRANSIENT","0218","1BDN","2014-03-18",3,1,"BUSINESS",375,0,"CONFRM","TRANSIENT","","","Future",375,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Cypress","California",46,"Hyatt House","",142,3,"No","Managed","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","GDS",""
"1099","","2252","DLXK","2014-03-24",2,1,"BUSINESS",378,62,"CONFRM","CONVENTION","UNITED STATES","","Future",378,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Fort Lauderdale","Florida",34,"Hyatt Regency","",380,17,"No","Franchised","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","N","Y","Y","Y","Y","N","Y","","Y","Y","Y","Digital Channels",""
"1100","CONVENTION","0409","DDBL","2014-03-07",1,1,"LEISURE",78.71,0,"CONFRM","CONVENTION","UNITED STATES","","Past",80,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Cancun","",NA,"Hyatt Regency","Regency Club",NA,14,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","N","N","Y","","N","N","Y","Hotel",""
"1101","CONVENTION","1560","KING","2014-03-30",4,1,"BUSINESS",556,0,"CONFRM","CONVENTION","UNITED STATES","","Future",556,"","",NA,NA,NA,NA,NA,NA,NA,NA,"San Diego","California",62,"Grand Hyatt","Grand Club",1625,40,"No","Managed","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","N","Y","Y","N","Y","Y","N","N","Y","","Y","Y","Y","Digital Channels",""
"1102","TRANSIENT","1009","KING","2014-03-15",1,2,"BUSINESS",84,0,"CONFRM","TRANSIENT","","","Past",84,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Atlanta","Georgia",45,"Hyatt","",194,11,"No","Franchised","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Opaque",""
"1103","TRANSIENT","0805","VW2Q","2014-03-07",5,2,"BUSINESS",1105.5,47.25,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",1105.5,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Daytona Beach Shores","Florida",87,"Hyatt Place","",143,10,"No","Franchised","N","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Global Contact Center",""
"1104","TRANSIENT","1022","KING","2014-03-19",1,1,"BUSINESS",237.11,56.05,"CONFRM","TRANSIENT","UNITED STATES","Platinum","Future",242.1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Los Angeles","California",35,"Hyatt Regency","",491,13,"No","Franchised","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","GDS",""
"1105","","1119","AFRM","2014-03-07",2,2,"BUSINESS",210,0,"SHARE","CONVENTION","UNITED STATES","","Future",210,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Newport","Rhode Island",38,"Hyatt Regency","",257,9,"No","Franchised","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","N","Y","Y","N","N","Y","Y","Y","N","N","","N","Y","Y","Digital Channels",""
"1106","TRANSIENT","1807","CLBK","2014-03-19",2,1,"BUSINESS",543.51,69.51,"CONFRM","TRANSIENT","FRANCE","Gold","Future",554.14,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Santiago","",61,"Grand Hyatt","Grand Club",310,24,"Yes","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","","N","N","Y","Global Contact Center",""
"1107","TRANSIENT","229","KING","2014-03-29",1,2,"BUSINESS",251,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",251,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Uncasville","Connecticut",76,"Hyatt Place","",176,6,"No","Franchised","Y","N","N","Y","N","N","N","N","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","Y","Y","N","N","N","","","N","Global Contact Center",""
"1108","TRANSIENT","0729","CLBK","2014-03-13",1,1,"LEISURE",183.77,0,"CONFRM","TRANSIENT","UNITED STATES","Diamond","Future",201.99,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Tokyo","",NA,"Hyatt Regency","",744,32,"No","Franchised","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Digital Channels",""
"1109","TRANSIENT","7105","VW2K","2014-03-30",1,1,"LEISURE",140,0,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",140,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Burlingame","California",47,"Hyatt Regency","Regency Club",789,9,"Yes","Managed","N","Y","N","N","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","Y","N","Y","Y","Y","N","N","N","","","Y","Digital Channels",""
"1110","TRANSIENT","517","KING","2014-03-28",1,2,"LEISURE",80.1,0,"CONFRM","TRANSIENT","UNITED STATES","","Past",80.1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Charlotte","North Carolina",61,"Hyatt Place","",126,6,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Hotel",""
"1111","CONVENTION","1106","KING","2014-03-23",4,1,"BUSINESS",456.19,40.46,"CONFRM","CONVENTION","UNITED ARAB EMIRATES","","Future",337.27,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Gurgaon","",20,"Hyatt Regency","",451,15,"No","Managed","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","Y","","","","","Global Contact Center",""
"1112","TRANSIENT","0808","KING","2014-03-14",1,2,"BUSINESS",70.16,52,"CONFRM","TRANSIENT","UNITED STATES","","Future",65,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Herndon","Virginia",50,"Hyatt","",317,14,"No","Managed","Y","Y","N","Y","N","Y","N","Y","Y","Y","N","N","N","Y","Y","N","Y","N","N","N","Y","Y","Y","N","N","N","","","N","Internet",""
"1113","TRANSIENT","2205","KING","2014-03-31",3,1,"BUSINESS",435,42,"CONFRM","TRANSIENT","UNITED STATES","Diamond","Future",435,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Miami","Florida",13,"Hyatt Regency","Regency Club",612,24,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","Y","Y","N","Y","Y","N","N","N","N","","","Y","GDS",""
"1114","TRANSIENT","0620","KING","2014-03-01",1,2,"BUSINESS",138,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",69,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Omaha","Nebraska",69,"Hyatt Place","",159,10,"No","Owned","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Digital Channels",""
"1115","CONVENTION","0839","DDBL","2014-03-24",4,1,"BUSINESS",636,0,"CONFRM","CONVENTION","UNITED STATES","","Future",636,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Greenville","South Carolina",49,"Hyatt Regency","",330,8,"No","Franchised","N","","N","","N","N","Y","","","","","N","Y","","","","","","","N","Y","","","N","N","","","","","Digital Channels",""
"1116","","1608","DLXN","2014-03-12",1,1,"BUSINESS",159,0,"CONFRM","CONVENTION","UNITED STATES","","Past",159,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Charlotte","North Carolina",77,"Hyatt House","",163,17,"No","Managed","N","Y","N","Y","N","N","N","Y","Y","Y","N","N","Y","Y","Y","N","N","Y","N","N","N","N","N","N","N","N","","","Y","Hotel",""
"1117","","1518","KING","2014-03-21",2,1,"BUSINESS",248,0,"CONFRM","CONVENTION","UNITED STATES","","Past",248,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Louisville","Kentucky",56,"Hyatt Regency","",392,18,"No","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","Y","Y","N","N","N","N","","","Y","Digital Channels",""
"1118","TRANSIENT","1209","AFRK","2014-03-18",3,1,"BUSINESS",741.32,112.68,"CONFRM","TRANSIENT","UNITED STATES","Gold","Future",742.61,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Seoul","",43,"Grand Hyatt","Grand Club",601,20,"Yes","Owned","N","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","","Y","Y","Y","GDS",""
"1119","TRANSIENT","311","KING","2014-03-29",1,2,"BUSINESS",161.1,0,"CONFRM","TRANSIENT","UNITED STATES","","Future",161.1,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Miami","Florida",51,"Hyatt Place","",124,6,"No","Franchised","Y","","N","","N","N","N","","","","","N","Y","","","","","","","N","N","","","N","N","","","","","Global Contact Center",""
"1120","","512","QNQN","2014-03-22",1,2,"BUSINESS",119,0,"CONFRM","CONVENTION","UNITED STATES","","Future",119,"Male","56-65",10,10,10,10,10,8,10,8,"San Antonio","Texas",71,"Hyatt Place","",126,6,"No","Franchised","Y","N","N","Y","N","N","N","N","Y","Y","N","N","Y","Y","N","N","Y","N","N","N","N","Y","Y","N","Y","N","","","N","Global Contact Center","Promoter"
